,kGraph,SPF,kShape,kMeans,Time2Feat,DTC,Reservoir,Affinity,Agglomerative,BIRCH,DBSCAN,Gauss.-Mixt.,HDBSCAN,MeanShift,MB-KMeans,OPTICS,Spectral,Ward,Train Size,Test Size,Length,No. of Classes,Type
EthanolLevel,0.002848973779974476,0.0018029507713979,0.00436062413377585,0.004381963232811825,0.03852096555394823,0.0023120739037647705,0.0,0.0257346490186083,0.0010169161863954,0.0144630874151544,0.0,0.0099679807043006,0.0042436254397511,0.0,0.0098254784235838,0.0,0.0130085540742926,0.0085058200019994,504,500,1751,4,SPECTRO
UWaveGestureLibraryX,0.2494543864866851,0.4326292297369407,0.44491301559189883,0.4444397081697199,0.18536476160539067,0.43148791190150293,0.0395951443064029,0.3467529967997706,2.544020809596903e-06,0.5393429648759279,0.0,0.3496247307550807,0.1283041289969105,0.0,0.3773633742622877,0.0,0.5197781359696102,0.4936723619777956,896,3582,315,8,MOTION
FreezerRegularTrain,0.73460030578944,0.3090705559227385,0.21129450584059567,0.220397335398417,0.1122632272421096,0.15075812011023676,0.0015234086905901,0.1878722827396531,0.0114335310470446,0.2198716901710569,0.0,0.2117136161305623,0.1893755569722537,0.0,0.2271013788311864,0.3146205364311939,0.0078787334658238,0.1983692399303958,150,2850,301,2,SENSOR
Fish,0.5539233091927452,0.4830079774026907,0.2809595084799408,0.2834476550358873,0.058796615479765536,0.15674332843160932,0.0,0.3753967891104604,-0.000550638057417,0.36035870816872,0.0,0.3115392866576527,0.1203409528894698,0.0,0.3229399865639488,0.0,0.4334124280997878,0.3428531905499715,175,175,463,7,IMAGE
ProximalPhalanxOutlineCorrect,0.062269723350652326,0.0536410893600692,0.08456940307334884,0.086497144083823,0.04869785114100521,0.05617324608007853,0.0211729333194931,0.0803052515812003,0.0018007219814695,0.0539297513010686,0.0,0.0444201928133825,0.0006963171533475,0.0,0.0739415018075144,0.0,0.0598624831877676,0.0483637063468762,600,291,80,2,IMAGE
NonInvasiveFetalECGThorax2,0.642395255726623,0.5870508700689614,0.7614086278730613,0.7594855186563163,0.5420625007001265,0.4589109201919937,0.0,0.4806207134004068,0.1879545670023228,0.7663584277150389,0.0,0.7141385011677014,0.1629535926366157,0.0,0.6742528643757678,0.0,0.8143526367835118,0.7945035208946591,1800,1965,750,42,ECG
UWaveGestureLibraryY,0.17822283811126433,0.3358944673455429,0.35598491067231647,0.43338386343304214,0.20928066099642248,0.43903847215512015,0.0670979301998131,0.3343963267306341,2.16130319849204e-06,0.4310508505861964,0.0,0.4104924906081494,0.1248228161448931,0.0,0.4234154088153197,0.0,0.4653541544784838,0.4304440115787197,896,3582,315,8,MOTION
FaceAll,0.55942250914823,0.6090604306907709,0.6017939883320389,0.3599412942296486,0.2846644994421529,0.21130899638747333,0.2148749307521731,0.5108100096482695,0.0110384833166169,0.4822061880277039,0.0,0.3640758131143888,0.1725118050311033,0.0,0.3149495593832983,0.0,0.5451676571297911,0.5029354901518153,560,1690,131,14,IMAGE
Worms,0.1612368141170284,0.1715392931334108,0.04368893827029362,0.018280118613356943,0.11175096111581655,0.03660385188115902,-0.0026656315519921,0.0019007010739059,0.0037036972281208,0.0371121593049077,0.0,0.0069257939323936,0.0888301103835996,0.0,0.0119051585497599,0.0414639513473429,-0.0013455127673323,0.040205218836608,181,77,900,5,MOTION
HouseTwenty,0.04872077271946396,0.0399188102788972,0.130201965526981,0.0659888128150509,0.17621278027741555,0.07929818927129643,0.0,1.4337179600399184e-14,-0.0018705993966282,0.0352418508895217,0.0,0.0865956016063507,-0.0002909503764497,0.0,0.0889667245915179,0.0,0.2146791452763818,0.1443881019336571,34,101,3000,2,DEVICE
ShapesAll,0.5774309125827578,0.6313389149345514,0.6344109119995014,0.5830258310885735,0.24606084035975256,0.30571086671427367,0.1674852362030795,0.5918241490311161,0.0785807498557107,0.6089925897246623,0.0,0.5763734516747002,0.0415411958834384,0.0,0.5766680320016198,0.0,0.6133223947205537,0.6108440691403229,600,600,512,60,IMAGE
PigArtPressure,0.6226642798318791,0.5693772217651359,0.1828423209907304,0.1883971829422463,0.16397919387925036,0.10128637425796448,0.0,0.0495309633739619,0.18270686884602,0.3112607722560679,0.0,0.3087063798243707,0.1084620513807437,0.0,0.2944512889261647,0.0,0.3269368430933618,0.3306083993147054,104,208,2000,52,HEMODYNAMICS
TwoLeadECG,0.6603899270979696,0.2567744520368721,0.06434964331492651,0.0029488641377796087,0.000770869653441169,0.028921345281783584,0.0014100135411995,0.2153477462004018,-4.288484572702546e-15,-0.0002942601011037,0.0,0.0006141738507247,0.0034810974568953,0.0,-0.0004485577612417,0.0,0.0065944286167922,-0.0005470035750967,23,1139,82,2,ECG
ECG5000,0.45200291056834957,0.3696586148324461,0.5183544960054715,0.4928154881734706,0.389747447771727,0.5165491093672557,0.3073492737945782,0.2600225500428563,0.0081104435429633,0.6114712503609881,0.0,0.6017668579766542,0.0275042175314388,0.0,0.5050865087185445,0.0117942254870885,0.5627472703265725,0.5470236754037782,500,4500,140,5,ECG
ACSF1,0.20454003033302598,0.2774374706459494,0.31743052434443275,0.17857214388780573,0.4001944511985888,0.13972121676729904,0.1679760848824919,0.2800444097026147,0.1057305505332426,0.461280839987806,0.0,0.4666779034481748,0.0835839899163482,0.0,0.5380029824139008,0.2112310429526561,0.5389753691322127,0.5485267356660735,100,100,1460,10,DEVICE
FaceFour,0.719810701982493,1.0,0.46737509762801627,0.4342650784533858,0.38597886049904134,0.4250622456853286,0.1112501848158541,0.3314739742488667,0.0044246341543021,0.5833783129548998,0.0,0.6073612202728602,0.0,0.0,0.4382307884764239,0.5915284768220542,0.6257795233412193,0.6582183508521473,24,88,350,4,IMAGE
CinCECGTorso,0.11394643326276632,0.0842489857085127,0.053813812487956046,0.23470365175020674,0.4050053839448389,0.3149480360722341,0.0129479096663104,0.1834441523726936,0.5735593521222667,0.269362826104852,0.0,0.2408017677658355,0.0187876834274803,0.0,0.2468273107773929,0.0,0.9839195213337636,0.368474640200969,40,1380,1639,4,ECG
SyntheticControl,0.6279703611160642,0.9394278968255813,0.6792037483021172,0.7620470716375555,0.7463802030786887,0.6759814415609582,0.3527149424317403,0.507707895234811,0.0023402005229206,0.8029841927067162,0.0,0.7863923327163796,0.3599548831318902,0.0,0.7314279376703102,0.7860795008580764,0.5693609463548807,0.6122199032979404,300,300,60,6,SIMULATED
Car,0.3135611273844795,0.4494298436513679,0.21032124467679067,0.20299219343989244,0.1428234646718623,0.15554643530584197,0.1615146989808767,0.2962752396480637,0.0001050083473168,0.2414549273524396,0.0,0.1607177141123039,0.1581861058010783,0.0,0.1837592216368033,0.0781439471095926,0.2941195777367452,0.2486512599227094,60,60,577,4,SENSOR
Adiac,0.344659108808466,0.4725449414864096,0.4829771361914096,0.44989125295433163,0.0807962532956774,0.24371175002521672,0.0,0.4736552041833847,0.2238144476341483,0.4807578652408472,0.0,0.484650871785645,0.0296176681252932,0.0,0.4642159599325774,0.1085726736789902,0.5556590379851062,0.4834392537525862,390,391,176,37,IMAGE
SmallKitchenAppliances,0.32777875382668226,0.1508820140287529,0.01609625527884595,0.003021565108215386,0.012434006869089497,0.08716805577427683,0.0051052689307757,0.0168323762372428,6.4230185148553925e-06,0.0121813435029903,0.0,0.1287351630765683,0.1051773319926168,0.0017886124748679,0.044134160176327,0.0,0.0335862496555103,6.4230185148553925e-06,375,375,720,3,DEVICE
HandOutlines,0.12136582027297456,0.0937372501309287,0.19797008234262112,0.24579100333336132,0.0012848052179007506,0.19853651170575715,0.0,0.0759510281595281,0.0008063505817391,0.2307424149467956,0.0,0.2489362804122477,0.1518067286760957,0.0,0.1284102387097351,0.0589271877455532,0.2356712048778532,0.322555442908206,1000,370,2709,2,IMAGE
Rock,0.29931885945484493,0.3676040297060687,0.16403685691944353,0.3018673034236704,0.4426122804452806,0.30695575490791654,0.0,0.1852021898943091,0.2229368917219431,0.2783533888297463,0.0,0.2084506402772769,0.4236039888743816,0.0,0.2112459082495524,0.4174651818810483,0.3002407962160175,0.1995246948196638,20,50,2844,4,SPECTRO
FiftyWords,0.3999420267265025,0.5174161290230213,0.5325955523825212,0.490419529266039,0.2592783585010906,0.3011385806137925,0.0237610301238109,0.4726440105756943,0.0519262477807583,0.5569372988758963,0.0,0.4840561995717143,0.0266618914798895,0.0,0.4913578432065141,0.0,0.4973403495703712,0.5440734703615759,450,455,270,50,IMAGE
ShapeletSim,0.007068011537201158,0.0682939610937784,0.45111344957226995,-0.0016861692667465857,0.9776875294852214,0.00700000559995712,0.0105797035312743,5.1109355727321593e-14,2.940477016913634e-15,-0.0018104816548749,0.0,0.0024252750995973,-0.0054638856401603,0.0,-0.0024639632732326,0.0,0.0037769967365743,-0.0030811166129768,20,180,500,2,SIMULATED
StarLightCurves,0.5862513150282517,0.4763363487964119,0.6176634208820329,0.6020270516391232,0.44113072811062926,0.5180544553897235,0.2695269654029029,0.19714848570041,0.0004476990966038,0.6181727445438512,0.0,0.4275517583933627,0.001779388364648,0.0,0.6020410528136381,0.0,0.6037764604905395,0.5992230383395217,1000,8236,1024,3,SENSOR
ElectricDevices,0.25075365431633856,0.2279502598942644,0.17376539657548104,0.19078705589228923,0.25738562156187567,0.07476138179643091,0.2697699640935055,0.2167130527621956,-0.0001780319756074,0.2097462735156707,0.027233035631921,0.2890467633562565,0.1655430042676697,0.0003850029366599,0.2021611820335982,0.0,0.3364152179036853,0.2324436460555247,8926,7711,96,7,DEVICE
Earthquakes,-0.001492256862215086,0.0009271737336461,0.006427222975733208,-0.0006151347729631436,0.019337343315385735,0.0012045979641841628,0.0,1.123907227449462e-14,-0.0023394749026882,0.0011736599588925,0.0,-0.0015093453127922,-0.0028413319491668,0.0,-0.0018244901099998,0.0,0.0081662860034415,0.0005381588906698,322,139,512,2,SENSOR
PowerCons,0.040261056031104095,0.0489052666094711,0.01808939023754807,0.1261459480284605,0.06326339807011964,0.19464878260661167,0.0,0.2288236339316779,0.0584283012021313,0.0584283012021313,0.0,0.2800380242407135,0.1466049285782429,0.0,0.2310948548596778,0.0689332414163444,0.0513991113401153,0.0584283012021313,180,180,144,2,DEVICE
DiatomSizeReduction,0.7557976632974375,0.7748988647838244,0.8335502162515024,0.6740999699975057,0.21707307257406655,0.7708301703530932,0.0,0.6287945141111804,0.6257112516795664,0.8769799813239465,0.0,0.8186076723609129,0.0606839864111924,0.0,0.8382696400035539,0.7138681453239869,0.9513028103615824,0.6257112516795664,16,306,345,4,IMAGE
PigCVP,0.5935928196790445,0.3312563405603019,0.08335431154636366,0.03505434954456629,0.037551344016543434,-0.03411233715812889,0.0121846260301967,0.0269368084227757,0.0556167813368215,0.1655073377506359,0.0,0.1285154815250446,0.0954379203019351,0.0,0.1284286767402107,0.0,0.1487428210668632,0.1637652456416583,104,208,2000,52,HEMODYNAMICS
ProximalPhalanxTW,0.5059081640164675,0.4114841389604139,0.516260016776187,0.5186323474685551,0.4375813156717892,0.1434618419878816,0.5874525245084611,0.391152892646108,0.0036911510942318,0.4868945463499697,0.0,0.5381853367586702,0.0094349159010474,0.0,0.4906349609379479,0.6052399405934847,0.4882717080713831,0.5321167216464099,400,205,80,6,IMAGE
